theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric value
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/09/2023,54.67,FALSE,25
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/08/2023,53.33,FALSE,23.75
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/07/2023,45.67,FALSE,24.82
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/06/2023,44.33,FALSE,24.81
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/05/2023,48.33,FALSE,26.21
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/04/2023,50.67,FALSE,28.29
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/03/2023,55.33,FALSE,30.12
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/02/2023,55.67,FALSE,26.35
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/01/2023,61,FALSE,25.68
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/12/2022,58.67,FALSE,25.57
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/11/2022,56,FALSE,26.19
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/10/2022,51.67,FALSE,25.16
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/09/2022,51.33,FALSE,24.03
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/08/2022,52,FALSE,24.36
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/07/2022,52.67,FALSE,29.11
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/06/2022,54,FALSE,26.54
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/05/2022,50.33,FALSE,26.49
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/04/2022,45.67,FALSE,22.63
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/03/2022,44.67,FALSE,33.58
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,48.67,FALSE,33.56
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,53.67,FALSE,30.43
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,49.67,FALSE,24.16
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,45,FALSE,25.93
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,47.67,FALSE,26.57
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,47,FALSE,26.95
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,45,FALSE,23.7
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,38.33,FALSE,28.7
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,40.33,FALSE,24.79
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,49,FALSE,26.53
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,67.33,FALSE,28.22
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,87.33,FALSE,29.77
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,80.33,FALSE,30.29
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,64.33,FALSE,25.39
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,41.33,FALSE,23.39
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,39,FALSE,19.66
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,31.67,FALSE,21.05
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,27.33,FALSE,23.17
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,London,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,27.67,FALSE,30.12
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,17.33,FALSE,17.31
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,16.67,FALSE,22
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/04/2025,15.67,FALSE,17.02
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/03/2025,17.67,FALSE,11.32
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/02/2025,18.67,FALSE,12.5
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/01/2025,17.67,FALSE,13.21
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/12/2024,18.33,FALSE,16.36
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/11/2024,17,FALSE,13.73
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/10/2024,16.67,FALSE,12
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/09/2024,16,FALSE,8.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/08/2024,15,FALSE,8.89
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/07/2024,17.67,FALSE,9.43
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/06/2024,16.67,FALSE,10
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/05/2024,20,FALSE,10
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/04/2024,16.67,FALSE,12
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/03/2024,16.67,FALSE,12
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/02/2024,13.33,FALSE,10
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/01/2024,13.67,FALSE,17.07
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/12/2023,11.67,FALSE,22.86
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/11/2023,14.67,FALSE,20.45
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/10/2023,15,FALSE,8.89
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/09/2023,14.67,FALSE,9.09
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/08/2023,11.67,FALSE,8.57
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/07/2023,12,FALSE,13.89
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/06/2023,12,FALSE,11.11
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/05/2023,11.67,FALSE,11.43
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/04/2023,15.33,FALSE,15.22
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/03/2023,17.67,FALSE,13.21
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/02/2023,18,FALSE,14.81
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/01/2023,14.67,FALSE,9.09
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/12/2022,14.67,FALSE,13.64
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/11/2022,15.67,FALSE,14.89
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/10/2022,15.33,FALSE,19.57
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/09/2022,13,FALSE,15.38
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/08/2022,15.33,FALSE,8.7
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/07/2022,17,FALSE,9.8
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/06/2022,18,FALSE,14.81
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/05/2022,17.33,FALSE,21.15
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/04/2022,15,FALSE,15.56
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/03/2022,16.33,FALSE,10.2
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,14.67,FALSE,4.55
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,13.33,FALSE,7.5
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,13.33,FALSE,10
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,13,FALSE,10.26
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,14,FALSE,7.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/09/2021,14,FALSE,7.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/08/2021,13.33,FALSE,5
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/07/2021,13,FALSE,7.69
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/06/2021,11.67,FALSE,5.71
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/05/2021,12,FALSE,8.33
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/04/2021,12.33,FALSE,8.11
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/03/2021,11.67,FALSE,5.71
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/02/2021,13.67,FALSE,9.76
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/01/2021,13,FALSE,12.82
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/12/2020,12,FALSE,19.44
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/11/2020,8.33,FALSE,20
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/10/2020,7.33,FALSE,18.18
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/09/2020,7.33,FALSE,9.09
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North East,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2020,01/08/2020,8.33,FALSE,8
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/06/2025,42,FALSE,15.08
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/05/2025,44.33,FALSE,17.29
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/04/2025,45,FALSE,17.04
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/03/2025,48.67,FALSE,21.23
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/02/2025,46.33,FALSE,19.42
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2025,01/01/2025,44,FALSE,23.48
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/12/2024,38,FALSE,22.81
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/11/2024,36.33,FALSE,20.18
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/10/2024,35.33,FALSE,17.92
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/09/2024,37.67,FALSE,13.27
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/08/2024,40,FALSE,15
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/07/2024,46.67,FALSE,16.43
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/06/2024,45.33,FALSE,19.12
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/05/2024,46.67,FALSE,20
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/04/2024,44.67,FALSE,20.9
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/03/2024,43.33,FALSE,20.77
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/02/2024,41.33,FALSE,20.97
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2024,01/01/2024,39.67,FALSE,21.01
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/12/2023,41.33,FALSE,22.58
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/11/2023,42.67,FALSE,22.66
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/10/2023,46.33,FALSE,25.9
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/09/2023,48.33,FALSE,27.59
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/08/2023,48.33,FALSE,28.97
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/07/2023,50,FALSE,24
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/06/2023,49.33,FALSE,22.3
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/05/2023,50,FALSE,22
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/04/2023,42,FALSE,27.78
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/03/2023,43,FALSE,27.13
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/02/2023,46.67,FALSE,27.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2023,01/01/2023,51,FALSE,26.8
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/12/2022,51,FALSE,26.14
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/11/2022,47.33,FALSE,23.94
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/10/2022,46,FALSE,20.29
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/09/2022,44,FALSE,18.18
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/08/2022,43.33,FALSE,19.23
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/07/2022,49.67,FALSE,18.79
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/06/2022,48.33,FALSE,22.07
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/05/2022,50.67,FALSE,20.39
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/04/2022,41.33,FALSE,17.74
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/03/2022,40.33,FALSE,14.88
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/02/2022,36,FALSE,17.59
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2022,01/01/2022,35.67,FALSE,19.63
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/12/2021,32,FALSE,19.79
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/11/2021,31.33,FALSE,20.21
infectious_disease,antimicrobial_resistance,E-faecium,UKHSA Region,North West,e-faecium_testing_bacteraemiaNumberTestedRollingMonth,all,all,Glycopeptides,2021,01/10/2021,33,FALSE,26.26
